name,longitude,latitude,scientificName,year,month,day,eventDate,individualCount,elevation,stateProvince,countryCode
Asclepias linaria Cav.,-100.783854,23.81822,Asclepias linaria Cav.,2017,1,29,2017-01-29,NA,NA,San Luis Potosí,MX
Asclepias linaria Cav.,-102.995034,21.14465,Asclepias linaria Cav.,2017,1,29,2017-01-29,NA,NA,Jalisco,MX
Asclepias linaria Cav.,-99.168177,19.89379,Asclepias linaria Cav.,2017,1,21,2017-01-21,NA,NA,México,MX
Asclepias linaria Cav.,-102.766196,21.132045,Asclepias linaria Cav.,2017,1,9,2017-01-09,NA,NA,Jalisco,MX
Asclepias linaria Cav.,-103.111944,22.684722,Asclepias linaria Cav.,2017,1,8,2017-01-08,NA,NA,Zacatecas,MX
Asclepias linaria Cav.,-100.987909,22.109449,Asclepias linaria Cav.,2017,1,4,2017-01-04,NA,NA,San Luis Potosí,MX
Asclepias linaria Cav.,-100.459859,21.56281,Asclepias linaria Cav.,2017,1,16,2017-01-16,NA,NA,San Luis Potosí,MX
Asclepias linaria Cav.,-100.827928,20.116308,Asclepias linaria Cav.,2017,1,17,2017-01-17,NA,NA,Guanajuato,MX
Asclepias linaria Cav.,-97.445983,19.321247,Asclepias linaria Cav.,2017,2,3,2017-02-03,NA,NA,Puebla,MX
Asclepias linaria Cav.,-97.681564,19.296042,Asclepias linaria Cav.,2017,2,8,2017-02-08,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-101.265232,19.605209,Asclepias linaria Cav.,2017,2,11,2017-02-11,NA,NA,Michoacán,MX
Asclepias linaria Cav.,-97.910278,19.127703,Asclepias linaria Cav.,2017,2,14,2017-02-14,NA,NA,Puebla,MX
Asclepias linaria Cav.,-97.585652,19.125565,Asclepias linaria Cav.,2017,2,17,2017-02-17,NA,NA,Puebla,MX
Asclepias linaria Cav.,-97.640075,19.350922,Asclepias linaria Cav.,2017,2,23,2017-02-23,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-97.640739,19.352211,Asclepias linaria Cav.,2017,2,23,2017-02-23,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-100.661899,20.177145,Asclepias linaria Cav.,2017,2,24,2017-02-24,NA,NA,Guanajuato,MX
Asclepias linaria Cav.,-98.356247,19.075444,Asclepias linaria Cav.,2017,3,2,2017-03-02,NA,NA,Puebla,MX
Asclepias linaria Cav.,-97.711608,19.314258,Asclepias linaria Cav.,2017,3,6,2017-03-06,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-97.671342,19.279256,Asclepias linaria Cav.,2017,3,7,2017-03-07,NA,NA,Puebla,MX
Asclepias linaria Cav.,-97.671508,19.278203,Asclepias linaria Cav.,2017,3,7,2017-03-07,NA,NA,Puebla,MX
Asclepias linaria Cav.,-99.150667,20.029806,Asclepias linaria Cav.,2017,3,11,2017-03-11,NA,NA,Hidalgo,MX
Asclepias linaria Cav.,-99.687592,20.920825,Asclepias linaria Cav.,2017,3,28,2017-03-28,NA,NA,Querétaro,MX
Asclepias linaria Cav.,-97.434692,19.284344,Asclepias linaria Cav.,2017,3,29,2017-03-29,NA,NA,Puebla,MX
Asclepias linaria Cav.,-103.135014,20.081084,Asclepias linaria Cav.,2017,3,27,2017-03-27,NA,NA,Jalisco,MX
Asclepias linaria Cav.,-103.135014,20.081367,Asclepias linaria Cav.,2017,3,27,2017-03-27,NA,NA,Jalisco,MX
Asclepias linaria Cav.,-103.135014,20.081367,Asclepias linaria Cav.,2017,3,27,2017-03-27,NA,NA,Jalisco,MX
Asclepias linaria Cav.,-97.398392,19.420275,Asclepias linaria Cav.,2017,4,4,2017-04-04,NA,NA,Puebla,MX
Asclepias linaria Cav.,-97.810211,19.145394,Asclepias linaria Cav.,2017,4,13,2017-04-13,NA,NA,Puebla,MX
Asclepias linaria Cav.,-97.814117,19.151739,Asclepias linaria Cav.,2017,4,13,2017-04-13,NA,NA,Puebla,MX
Asclepias linaria Cav.,-100.999738,19.640551,Asclepias linaria Cav.,2017,4,16,2017-04-16,NA,NA,Michoacán,MX
Asclepias linaria Cav.,-97.915908,19.125186,Asclepias linaria Cav.,2017,4,19,2017-04-19,NA,NA,Puebla,MX
Asclepias linaria Cav.,-100.234124,25.177278,Asclepias linaria Cav.,2017,4,13,2017-04-13,NA,NA,Nuevo León,MX
Asclepias linaria Cav.,-97.445295,19.336043,Asclepias linaria Cav.,2017,5,6,2017-05-06,NA,NA,Puebla,MX
Asclepias linaria Cav.,-97.277101,17.682113,Asclepias linaria Cav.,2017,5,4,2017-05-04,NA,NA,Oaxaca,MX
Asclepias linaria Cav.,-99.192224,19.322897,Asclepias linaria Cav.,2017,5,9,2017-05-09,NA,NA,Distrito Federal,MX
Asclepias linaria Cav.,-101.629279,19.677188,Asclepias linaria Cav.,2017,5,10,2017-05-10,NA,NA,Michoacán,MX
Asclepias linaria Cav.,-97.445283,19.336117,Asclepias linaria Cav.,2017,5,16,2017-05-16,NA,NA,Puebla,MX
Asclepias linaria Cav.,-98.048456,19.322558,Asclepias linaria Cav.,2017,5,26,2017-05-26,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-97.665931,19.29845,Asclepias linaria Cav.,2017,5,29,2017-05-29,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-97.630944,19.372597,Asclepias linaria Cav.,2017,5,31,2017-05-31,NA,NA,Puebla,MX
Asclepias linaria Cav.,-99.186909,19.31574,Asclepias linaria Cav.,2017,5,13,2017-05-13,NA,NA,Distrito Federal,MX
Asclepias linaria Cav.,-101.68596,21.125008,Asclepias linaria Cav.,2017,5,29,2017-05-29,NA,NA,Guanajuato,MX
Asclepias linaria Cav.,-104.705113,20.176085,Asclepias linaria Cav.,2017,5,14,2017-05-14,NA,NA,Jalisco,MX
Asclepias linaria Cav.,-97.522208,19.370644,Asclepias linaria Cav.,2017,6,5,2017-06-05,NA,NA,Puebla,MX
Asclepias linaria Cav.,-97.690819,19.115397,Asclepias linaria Cav.,2017,6,6,2017-06-06,NA,NA,Puebla,MX
Asclepias linaria Cav.,-97.492036,19.350194,Asclepias linaria Cav.,2017,6,21,2017-06-21,NA,NA,Puebla,MX
Asclepias linaria Cav.,-98.396606,19.065936,Asclepias linaria Cav.,2017,6,26,2017-06-26,NA,NA,Puebla,MX
Asclepias linaria Cav.,-97.489311,19.307919,Asclepias linaria Cav.,2017,6,30,2017-06-30,NA,NA,Puebla,MX
Asclepias linaria Cav.,-104.738332,23.954931,Asclepias linaria Cav.,2017,6,13,2017-06-13,NA,NA,Durango,MX
Asclepias linaria Cav.,-98.694788,20.089278,Asclepias linaria Cav.,2017,6,16,2017-06-16,NA,NA,Hidalgo,MX
Asclepias linaria Cav.,-100.353889,21.879444,Asclepias linaria Cav.,2017,6,13,2017-06-13,1,1112,San luis potosi,MX
Asclepias linaria Cav.,-99.181768,19.261258,Asclepias linaria Cav.,2017,7,2,2017-07-02,NA,NA,Distrito Federal,MX
Asclepias linaria Cav.,-99.184289,19.300362,Asclepias linaria Cav.,2017,7,6,2017-07-06,NA,NA,Distrito Federal,MX
Asclepias linaria Cav.,-100.798617,25.399393,Asclepias linaria Cav.,2017,7,8,2017-07-08,NA,NA,Coahuila,MX
Asclepias linaria Cav.,-98.086206,19.025497,Asclepias linaria Cav.,2017,7,12,2017-07-12,NA,NA,Puebla,MX
Asclepias linaria Cav.,-98.347083,19.0662,Asclepias linaria Cav.,2017,7,27,2017-07-27,NA,NA,Puebla,MX
Asclepias linaria Cav.,-101.216956,19.630637,Asclepias linaria Cav.,2017,7,28,2017-07-28,NA,NA,Michoacán,MX
Asclepias linaria Cav.,-102.380212,22.004894,Asclepias linaria Cav.,2017,7,30,2017-07-30,NA,NA,Aguascalientes,MX
Asclepias linaria Cav.,-99.181942,19.299923,Asclepias linaria Cav.,2017,7,6,2017-07-06,NA,NA,Distrito Federal,MX
Asclepias linaria Cav.,-103.259468,25.129123,Asclepias linaria Cav.,2017,7,16,2017-07-16,NA,NA,Coahuila,MX
Asclepias linaria Cav.,-99.181314,19.313242,Asclepias linaria Cav.,2017,7,20,2017-07-20,NA,NA,Distrito Federal,MX
Asclepias linaria Cav.,-100.483288,22.814536,Asclepias linaria Cav.,2017,7,1,2017-07-01,NA,NA,San Luis Potosí,MX
Asclepias linaria Cav.,-100.463618,22.674515,Asclepias linaria Cav.,2017,7,20,2017-07-20,NA,NA,San Luis Potosí,MX
Asclepias linaria Cav.,-100.728304,20.91919,Asclepias linaria Cav.,2017,8,5,2017-08-05,NA,NA,Guanajuato,MX
Asclepias linaria Cav.,-109.585833,30.2625,Asclepias linaria Cav.,2017,8,14,2017-08-14,NA,NA,Sonora,MX
Asclepias linaria Cav.,-98.371042,19.0745,Asclepias linaria Cav.,2017,8,18,2017-08-18,NA,NA,Puebla,MX
Asclepias linaria Cav.,-109.533933,30.253877,Asclepias linaria Cav.,2017,8,18,2017-08-18,NA,NA,Sonora,MX
Asclepias linaria Cav.,-102.36467,22.70062,Asclepias linaria Cav.,2017,8,28,2017-08-28,NA,NA,Zacatecas,MX
Asclepias linaria Cav.,-101.139745,19.69842,Asclepias linaria Cav.,2017,8,2,2017-08-02,NA,NA,Michoacán,MX
Asclepias linaria Cav.,-105.575983,25.302397,Asclepias linaria Cav.,2017,8,9,2017-08-09,NA,NA,Durango,MX
Asclepias linaria Cav.,-109.570528,30.284363,Asclepias linaria Cav.,2017,8,14,2017-08-14,NA,1580,Sonora,MX
Asclepias linaria Cav.,-109.570528,30.284363,Asclepias linaria Cav.,2017,8,14,2017-08-14,NA,NA,Sonora,MX
Asclepias linaria Cav.,-100.712088,19.964011,Asclepias linaria Cav.,2017,8,13,2017-08-13,NA,NA,Guanajuato,MX
Asclepias linaria Cav.,-109.5885,30.257688,Asclepias linaria Cav.,2017,8,14,2017-08-14,NA,NA,Sonora,MX
Asclepias linaria Cav.,-98.458459,19.006024,Asclepias linaria Cav.,2017,9,1,2017-09-01,NA,NA,Puebla,MX
Asclepias linaria Cav.,-102.443514,22.234234,Asclepias linaria Cav.,2017,9,16,2017-09-16,NA,NA,Aguascalientes,MX
Asclepias linaria Cav.,-103.099393,20.052295,Asclepias linaria Cav.,2017,9,22,2017-09-22,NA,NA,Jalisco,MX
Asclepias linaria Cav.,-102.537029,21.860535,Asclepias linaria Cav.,2017,9,3,2017-09-03,NA,NA,Aguascalientes,MX
Asclepias linaria Cav.,-102.394962,21.843516,Asclepias linaria Cav.,2017,9,3,2017-09-03,NA,NA,Aguascalientes,MX
Asclepias linaria Cav.,-102.085512,21.332395000000002,Asclepias linaria Cav.,2017,9,3,2017-09-03,NA,NA,Jalisco,MX
Asclepias linaria Cav.,-99.840851,19.963362,Asclepias linaria Cav.,2017,10,15,2017-10-15,NA,NA,México,MX
Asclepias linaria Cav.,-99.717407,21.106164,Asclepias linaria Cav.,2017,10,29,2017-10-29,NA,NA,Querétaro,MX
Asclepias linaria Cav.,-99.749562,20.993989,Asclepias linaria Cav.,2017,10,29,2017-10-29,NA,NA,Querétaro,MX
Asclepias linaria Cav.,-99.833041,21.323546,Asclepias linaria Cav.,2017,10,31,2017-10-31,NA,NA,Guanajuato,MX
Asclepias linaria Cav.,-99.833041,21.323546,Asclepias linaria Cav.,2017,10,31,2017-10-31,NA,NA,Guanajuato,MX
Asclepias linaria Cav.,-100.502112,21.224744,Asclepias linaria Cav.,2017,10,20,2017-10-20,NA,NA,Guanajuato,MX
Asclepias linaria Cav.,-98.349639,19.062089,Asclepias linaria Cav.,2017,11,15,2017-11-15,NA,NA,Puebla,MX
Asclepias linaria Cav.,-100.361018,20.532063,Asclepias linaria Cav.,2017,11,15,2017-11-15,NA,NA,Querétaro,MX
Asclepias linaria Cav.,-98.450549,19.04267,Asclepias linaria Cav.,2017,11,28,2017-11-28,NA,NA,Puebla,MX
Asclepias linaria Cav.,-101.433635,21.144652,Asclepias linaria Cav.,2017,11,9,2017-11-09,NA,NA,Guanajuato,MX
Asclepias linaria Cav.,-98.392936,19.0716,Asclepias linaria Cav.,2017,12,9,2017-12-09,NA,NA,Puebla,MX
Asclepias linaria Cav.,-98.353731,19.069208,Asclepias linaria Cav.,2017,12,12,2017-12-12,NA,NA,Puebla,MX
Asclepias linaria Cav.,-101.244722,21.0225,Asclepias linaria Cav.,2017,12,22,2017-12-22,NA,NA,Guanajuato,MX
Asclepias linaria Cav.,-99.757451,20.754527,Asclepias linaria Cav.,2017,12,30,2017-12-30,NA,NA,Querétaro,MX
Asclepias linaria Cav.,-100.181422,20.898343,Asclepias linaria Cav.,2016,1,1,2016-01-01,NA,NA,Querétaro,MX
Asclepias linaria Cav.,-100.923865,20.858912,Asclepias linaria Cav.,2016,1,28,2016-01-28,NA,NA,Guanajuato,MX
Asclepias linaria Cav.,-103.028905,21.161481,Asclepias linaria Cav.,2016,2,12,2016-02-12,NA,NA,Jalisco,MX
Asclepias linaria Cav.,-101.199444,19.674167,Asclepias linaria Cav.,2016,2,12,2016-02-12,1,1955,Michoacán,MX
Asclepias linaria Cav.,-100.694761,22.172781,Asclepias linaria Cav.,2016,2,1,2016-02-01,NA,NA,San Luis Potosí,MX
Asclepias linaria Cav.,-98.226793,19.367828,Asclepias linaria Cav.,2016,2,13,2016-02-13,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-102.959414,21.127999,Asclepias linaria Cav.,2016,3,6,2016-03-06,NA,NA,Jalisco,MX
Asclepias linaria Cav.,-97.75354,19.84644,Asclepias linaria Cav.,2016,3,23,2016-03-23,1,2397,Puebla,MX
Asclepias linaria Cav.,-97.7535,19.8464,Asclepias linaria Cav.,2016,3,23,2016-03-23,1,2397,Puebla,MX
Asclepias linaria Cav.,-102.20059,21.746884,Asclepias linaria Cav.,2016,3,31,2016-03-31,NA,NA,Aguascalientes,MX
Asclepias linaria Cav.,-100.456967,22.686429,Asclepias linaria Cav.,2016,3,9,2016-03-09,NA,NA,San Luis Potosí,MX
Asclepias linaria Cav.,-98.183736,19.36305,Asclepias linaria Cav.,2016,3,12,2016-03-12,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-98.246558,19.361483,Asclepias linaria Cav.,2016,3,5,2016-03-05,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-98.184851,19.356053,Asclepias linaria Cav.,2016,3,12,2016-03-12,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-101.199,19.67417,Asclepias linaria Cav.,2016,3,4,2016-03-04,3,1955,Michoacan de ocampo,MX
Asclepias linaria Cav.,-101.100183,22.093434,Asclepias linaria Cav.,2016,4,17,2016-04-17,NA,NA,San Luis Potosí,MX
Asclepias linaria Cav.,-99.134953,20.024331,Asclepias linaria Cav.,2016,4,30,2016-04-30,NA,NA,México,MX
Asclepias linaria Cav.,-101.144257,22.80627,Asclepias linaria Cav.,2016,4,6,2016-04-06,NA,NA,San Luis Potosí,MX
Asclepias linaria Cav.,-98.321613,19.342468,Asclepias linaria Cav.,2016,4,9,2016-04-09,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-98.308631,19.391801,Asclepias linaria Cav.,2016,4,23,2016-04-23,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-98.34252,19.356903,Asclepias linaria Cav.,2016,4,2,2016-04-02,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-98.30934,19.381766,Asclepias linaria Cav.,2016,5,28,2016-05-28,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-98.309068,19.381523,Asclepias linaria Cav.,2016,5,28,2016-05-28,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-98.120778,19.468388,Asclepias linaria Cav.,2016,5,4,2016-05-04,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-99.062970000000007,20.009363,Asclepias linaria Cav.,2016,6,11,2016-06-11,NA,NA,Hidalgo,MX
Asclepias linaria Cav.,-110.715306,30.874558,Asclepias linaria Cav.,2016,6,5,2016-06-05,NA,NA,Sonora,MX
Asclepias linaria Cav.,-99.186045,19.301982,Asclepias linaria Cav.,2016,6,24,2016-06-24,NA,NA,Distrito Federal,MX
Asclepias linaria Cav.,-99.065588,19.591572,Asclepias linaria Cav.,2016,6,11,2016-06-11,NA,NA,México,MX
Asclepias linaria Cav.,-101.101389,19.646861,Asclepias linaria Cav.,2016,6,23,2016-06-23,1,2245,Michoacán,MX
Asclepias linaria Cav.,-100.78145,22.36357,Asclepias linaria Cav.,2016,6,7,2016-06-07,NA,NA,San Luis Potosí,MX
Asclepias linaria Cav.,-100.947018,22.027728,Asclepias linaria Cav.,2016,6,15,2016-06-15,NA,NA,San Luis Potosí,MX
Asclepias linaria Cav.,-101.101,19.64686,Asclepias linaria Cav.,2016,6,23,2016-06-23,5,2245,Michoacan de ocampo,MX
Asclepias linaria Cav.,-100.111023,21.312633,Asclepias linaria Cav.,2016,6,18,2016-06-18,NA,NA,Guanajuato,MX
Asclepias linaria Cav.,-99.830081,20.1206,Asclepias linaria Cav.,2016,7,2,2016-07-02,NA,NA,México,MX
Asclepias linaria Cav.,-99.830317,20.120801,Asclepias linaria Cav.,2016,7,2,2016-07-02,NA,NA,México,MX
Asclepias linaria Cav.,-99.801403,20.682846,Asclepias linaria Cav.,2016,7,4,2016-07-04,NA,NA,Querétaro,MX
Asclepias linaria Cav.,-98.684009,20.111966,Asclepias linaria Cav.,2016,7,20,2016-07-20,NA,NA,Hidalgo,MX
Asclepias linaria Cav.,-99.830832,20.121557,Asclepias linaria Cav.,2016,8,4,2016-08-04,NA,NA,México,MX
Asclepias linaria Cav.,-99.830489,20.121305,Asclepias linaria Cav.,2016,8,20,2016-08-20,NA,NA,México,MX
Asclepias linaria Cav.,-99.137535,19.258265,Asclepias linaria Cav.,2016,8,7,2016-08-07,NA,NA,Distrito Federal,MX
Asclepias linaria Cav.,-99.783036,20.698516,Asclepias linaria Cav.,2016,8,27,2016-08-27,NA,NA,Querétaro,MX
Asclepias linaria Cav.,-101.591864,22.862415,Asclepias linaria Cav.,2016,8,21,2016-08-21,NA,NA,San Luis Potosí,MX
Asclepias linaria Cav.,-99.228516,20.016581,Asclepias linaria Cav.,2016,9,17,2016-09-17,NA,NA,Hidalgo,MX
Asclepias linaria Cav.,-99.380054,20.001683,Asclepias linaria Cav.,2016,9,17,2016-09-17,NA,NA,Hidalgo,MX
Asclepias linaria Cav.,-99.120482,19.020672,Asclepias linaria Cav.,2016,9,7,2016-09-07,NA,NA,Morelos,MX
Asclepias linaria Cav.,-99.144172,19.026068,Asclepias linaria Cav.,2016,9,7,2016-09-07,NA,NA,Morelos,MX
Asclepias linaria Cav.,-100.044716,21.042923,Asclepias linaria Cav.,2016,9,26,2016-09-26,NA,NA,Guanajuato,MX
Asclepias linaria Cav.,-97.444805,19.335319,Asclepias linaria Cav.,2016,9,29,2016-09-29,1,2455,Puebla,MX
Asclepias linaria Cav.,-99.922544,20.326599,Asclepias linaria Cav.,2016,9,25,2016-09-25,NA,NA,Querétaro,MX
Asclepias linaria Cav.,-100.08101,20.406751,Asclepias linaria Cav.,2016,9,22,2016-09-22,NA,NA,Querétaro,MX
Asclepias linaria Cav.,-99.990105,20.29913,Asclepias linaria Cav.,2016,9,25,2016-09-25,NA,NA,Querétaro,MX
Asclepias linaria Cav.,-100.083389,20.408673,Asclepias linaria Cav.,2016,9,22,2016-09-22,NA,NA,Querétaro,MX
Asclepias linaria Cav.,-100.958561,23.507013,Asclepias linaria Cav.,2016,9,17,2016-09-17,NA,NA,San Luis Potosí,MX
Asclepias linaria Cav.,-98.209249,19.531925,Asclepias linaria Cav.,2016,10,9,2016-10-09,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-100.736861,21.594634,Asclepias linaria Cav.,2016,10,17,2016-10-17,NA,NA,San Luis Potosí,MX
Asclepias linaria Cav.,-100.715591,20.023285,Asclepias linaria Cav.,2016,10,12,2016-10-12,NA,NA,Guanajuato,MX
Asclepias linaria Cav.,-100.639599,20.206161,Asclepias linaria Cav.,2016,12,7,2016-12-07,NA,NA,Guanajuato,MX
Asclepias linaria Cav.,-100.119,19.97061,Asclepias linaria Cav.,2015,1,15,2015-01-15,1,3233,Michoacan de ocampo,MX
Asclepias linaria Cav.,-99.235833,19.327039,Asclepias linaria Cav.,2015,2,17,2015-02-17,NA,NA,Distrito Federal,MX
Asclepias linaria Cav.,-97.7595,18.78094,Asclepias linaria Cav.,2015,2,19,2015-02-19,1,2001,Puebla,MX
Asclepias linaria Cav.,-97.1044,18.27926,Asclepias linaria Cav.,2015,2,6,2015-02-06,1,2099,Puebla,MX
Asclepias linaria Cav.,-103.005677,21.159699,Asclepias linaria Cav.,2015,3,15,2015-03-15,NA,NA,Jalisco,MX
Asclepias linaria Cav.,-99.724169,20.79016,Asclepias linaria Cav.,2015,4,17,2015-04-17,NA,NA,Querétaro,MX
Asclepias linaria Cav.,-97.503448,18.060843,Asclepias linaria Cav.,2015,5,26,2015-05-26,NA,NA,Puebla,MX
Asclepias linaria Cav.,-100.417222,20.816944,Asclepias linaria Cav.,2015,5,30,2015-05-30,1,986,Queretaro de arteaga,MX
Asclepias linaria Cav.,-100.4425,20.701167,Asclepias linaria Cav.,2015,6,6,2015-06-06,1,929.5,Queretaro de arteaga,MX
Asclepias linaria Cav.,-100.137,19.955,Asclepias linaria Cav.,2015,6,16,2015-06-16,1,2725,Michoacan de ocampo,MX
Asclepias linaria Cav.,-98.225921,19.370743,Asclepias linaria Cav.,2015,7,30,2015-07-30,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-97.933575,19.26631,Asclepias linaria Cav.,2015,7,4,2015-07-04,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-102.969849,21.144401,Asclepias linaria Cav.,2015,8,15,2015-08-15,NA,NA,Jalisco,MX
Asclepias linaria Cav.,-102.993849,21.152696,Asclepias linaria Cav.,2015,9,19,2015-09-19,NA,NA,Jalisco,MX
Asclepias linaria Cav.,-98.183918,19.363103,Asclepias linaria Cav.,2015,9,26,2015-09-26,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-98.183753,19.363155,Asclepias linaria Cav.,2015,9,26,2015-09-26,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-100.067489,20.280096,Asclepias linaria Cav.,2015,10,4,2015-10-04,NA,NA,Querétaro,MX
Asclepias linaria Cav.,-102.44234,22.321668,Asclepias linaria Cav.,2015,10,8,2015-10-08,NA,NA,Aguascalientes,MX
Asclepias linaria Cav.,-102.44234,22.321668,Asclepias linaria Cav.,2015,10,8,2015-10-08,NA,NA,Aguascalientes,MX
Asclepias linaria Cav.,-98.309716,19.381953,Asclepias linaria Cav.,2015,10,17,2015-10-17,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-98.307181,19.379813,Asclepias linaria Cav.,2015,10,17,2015-10-17,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-98.307181,19.379821,Asclepias linaria Cav.,2015,10,17,2015-10-17,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-98.307993,19.38072,Asclepias linaria Cav.,2015,10,17,2015-10-17,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-98.240873,19.345656,Asclepias linaria Cav.,2015,10,10,2015-10-10,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-98.308335,19.380941,Asclepias linaria Cav.,2015,10,17,2015-10-17,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-98.308145,19.380823,Asclepias linaria Cav.,2015,10,17,2015-10-17,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-102.982245,21.14425,Asclepias linaria Cav.,2015,11,29,2015-11-29,NA,NA,Jalisco,MX
Asclepias linaria Cav.,-99.984072,20.373234,Asclepias linaria Cav.,2015,11,16,2015-11-16,NA,NA,Querétaro,MX
Asclepias linaria Cav.,-98.341815,19.356681,Asclepias linaria Cav.,2015,11,7,2015-11-07,NA,NA,Tlaxcala,MX
Asclepias linaria Cav.,-99.259046,19.484062,Asclepias linaria Cav.,2015,12,11,2015-12-11,NA,NA,México,MX
Asclepias linaria Cav.,-100.518555,20.833389,Asclepias linaria Cav.,2014,3,15,2014-03-15,1,1031.5,Queretaro de arteaga,MX
Asclepias linaria Cav.,-101.449861,21.278361,Asclepias linaria Cav.,2014,3,27,2014-03-27,1,1075,Guanajuato,MX
Asclepias linaria Cav.,-100.487805,20.826306,Asclepias linaria Cav.,2014,5,11,2014-05-11,1,1045,Queretaro de arteaga,MX
Asclepias linaria Cav.,-99.906528,20.784693999999998,Asclepias linaria Cav.,2014,5,15,2014-05-15,1,995.5,Queretaro de arteaga,MX
Asclepias linaria Cav.,-99.972055,20.750083,Asclepias linaria Cav.,2014,6,27,2014-06-27,1,1257.5,Queretaro de arteaga,MX
Asclepias linaria Cav.,-99.968611,20.756944,Asclepias linaria Cav.,2014,6,27,2014-06-27,1,1190.5,Queretaro de arteaga,MX
Asclepias linaria Cav.,-99.928889,20.819778,Asclepias linaria Cav.,2014,6,24,2014-06-24,1,933.5,Queretaro de arteaga,MX
Asclepias linaria Cav.,-99.965417,20.748694,Asclepias linaria Cav.,2014,6,18,2014-06-18,1,1150,Queretaro de arteaga,MX
Asclepias linaria Cav.,-100.60993,25.262307,Asclepias linaria Cav.,2014,7,6,2014-07-06,NA,NA,Coahuila,MX
Asclepias linaria Cav.,-100.733531,20.919027,Asclepias linaria Cav.,2014,7,24,2014-07-24,NA,NA,Guanajuato,MX
Asclepias linaria Cav.,-100.522361,20.831889,Asclepias linaria Cav.,2014,7,8,2014-07-08,1,1132.5,Queretaro de arteaga,MX
Asclepias linaria Cav.,-100.522361,20.831889,Asclepias linaria Cav.,2014,7,24,2014-07-24,1,1060,Queretaro de arteaga,MX
Asclepias linaria Cav.,-100.518555,20.833389,Asclepias linaria Cav.,2014,8,4,2014-08-04,1,1123.5,Queretaro de arteaga,MX
Asclepias linaria Cav.,-108.526,28.4396,Asclepias linaria Cav.,2014,8,13,2014-08-13,1,1597,Sonora,MX
Asclepias linaria Cav.,-98.723037,19.559992,Asclepias linaria Cav.,2014,9,21,2014-09-21,NA,NA,México,MX
Asclepias linaria Cav.,-99.270509,20.416805,Asclepias linaria Cav.,2014,9,23,2014-09-23,NA,NA,Hidalgo,MX
Asclepias linaria Cav.,-99.883889,20.79,Asclepias linaria Cav.,2014,9,5,2014-09-05,1,1010.5,Queretaro de arteaga,MX
Asclepias linaria Cav.,-99.923611,20.767611,Asclepias linaria Cav.,2014,9,16,2014-09-16,1,982,Queretaro de arteaga,MX
Asclepias linaria Cav.,-101.406944,21.513306,Asclepias linaria Cav.,2014,10,4,2014-10-04,1,1130.5,Guanajuato,MX
Asclepias linaria Cav.,-99.971389,20.873333,Asclepias linaria Cav.,2014,11,1,2014-11-01,1,971,Queretaro de arteaga,MX
Asclepias linaria Cav.,-103.095833,22.7425,Asclepias linaria Cav.,2013,2,13,2013-02-13,1,1200,Zacatecas,MX
Asclepias linaria Cav.,-103.096111,22.744444,Asclepias linaria Cav.,2013,3,6,2013-03-06,4,1250,Zacatecas,MX
Asclepias linaria Cav.,-103.092222,22.7425,Asclepias linaria Cav.,2013,4,17,2013-04-17,4,1198.5,Zacatecas,MX
Asclepias linaria Cav.,-103.086111,22.748333,Asclepias linaria Cav.,2013,4,4,2013-04-04,2,1365,Zacatecas,MX
Asclepias linaria Cav.,-99.906111,20.792778,Asclepias linaria Cav.,2013,4,25,2013-04-25,1,1142.5,Queretaro de arteaga,MX
Asclepias linaria Cav.,-99.934167,20.761111,Asclepias linaria Cav.,2013,4,25,2013-04-25,1,1050,Queretaro de arteaga,MX
Asclepias linaria Cav.,-99.604435,20.525706,Asclepias linaria Cav.,2013,4,12,2013-04-12,NA,NA,Hidalgo,MX
